2025-05-07 11:00:00.162 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:41.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:42.481 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:42.481 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:42.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:42.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:43.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:43.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:43.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:43.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:44.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:44.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:44.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:44.713 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:45.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:45.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:45.749 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:45.749 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:46.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:46.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:46.749 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:46.749 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:47.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:47.477 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:47.795 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:47.795 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:48.380 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:48.380 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:48.750 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:48.751 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:49.332 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:49.332 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:49.603 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:49.603 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:50.225 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:50.225 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:50.625 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:50.625 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:51.184 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:51.184 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:51.628 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:51.628 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:52.137 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:52.137 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:52.631 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:52.631 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:52.989 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:52.989 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:53.584 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:53.584 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:53.941 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:53.942 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:54.502 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:54.503 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:54.860 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:54.860 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:55.368 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:55.368 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:55.813 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:55.813 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:56.250 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:56.250 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:56.815 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:56.815 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:57.284 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:57.284 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:57.818 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:57.818 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:58.287 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:58.287 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:58.771 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:58.771 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:17:59.290 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:17:59.290 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
